Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,tRNA Transport (GO:0051031),0.1689640088925357,0.3265675774860002,0,0,6.634123401053424,11.795932822776484,TOMM20
GO_Biological_Process_2023,Telencephalon Cell Migration (GO:0022029),0.1689640088925357,0.3265675774860002,0,0,6.634123401053424,11.795932822776484,PEX13
GO_Biological_Process_2023,Trigeminal Nerve Development (GO:0021559),0.1689640088925357,0.3265675774860002,0,0,6.634123401053424,11.795932822776484,TFAP2A
GO_Biological_Process_2023,Uridine Transport (GO:0015862),0.1689640088925357,0.3265675774860002,0,0,6.634123401053424,11.795932822776484,SLC29A1
GO_Biological_Process_2023,Ventricular Compact Myocardium Morphogenesis (GO:0003223),0.1689640088925357,0.3265675774860002,0,0,6.634123401053424,11.795932822776484,DSP
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),0.17238773569208865,0.33300713529426407,0,0,1.6432865107297474,2.8889125772595246,PNP;ACTL6A;RHOH;CD47;IL6ST;HSPD1
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),0.17362828334709182,0.33504615998037646,0,0,1.8969510881275586,3.3212551257928133,IRX3;SLITRK6;SLITRK5;RAC1
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),0.17362828334709182,0.33504615998037646,0,0,1.8969510881275586,3.3212551257928133,APLP2;CD47;CALR;GATA2
GO_Biological_Process_2023,Focal Adhesion Assembly (GO:0048041),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,CTTN;TRIP6
GO_Biological_Process_2023,Negative Regulation Of Biomineral Tissue Development (GO:0070168),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,ECM1;TRPM4
GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,MAGEF1;UBQLN4
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,TRIM27;GBP1
GO_Biological_Process_2023,Negative Regulation Of miRNA Metabolic Process (GO:2000629),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,TENT2;NFATC4
GO_Biological_Process_2023,Negative Regulation Of Osteoclast Differentiation (GO:0045671),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,TCTA;GPR137B
GO_Biological_Process_2023,Peptidyl-Glutamic Acid Modification (GO:0018200),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,AGBL5;TTLL3
GO_Biological_Process_2023,Positive Regulation Of Heart Contraction (GO:0045823),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,GSK3A;TRPM4
GO_Biological_Process_2023,Positive Regulation Of Translational Initiation (GO:0045948),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,EIF2B5;UHMK1
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,SNX9;ADRA2A
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,JUN;SUMO1
GO_Biological_Process_2023,snRNA 3'-End Processing (GO:0034472),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,EXOSC6;EXOSC5
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,SLC9A2;TRPM4
GO_Biological_Process_2023,Sulfur Compound Transport (GO:0072348),0.1763502043116589,0.33748084959644004,0,0,2.7942295497780596,4.848780331631912,SLC5A6;SLC27A1
GO_Biological_Process_2023,Cellular Response To Amino Acid Starvation (GO:0034198),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,IMPACT;RRAGA;EIF2AK2
GO_Biological_Process_2023,Positive Regulation Of Catalytic Activity (GO:0043085),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,NCSTN;PSEN2;FGFR4
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,ACTL6A;ESRRB;ARID4B
GO_Biological_Process_2023,Protein Localization To Chromosome (GO:0034502),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,ZMYND8;TINF2;TERF2IP
GO_Biological_Process_2023,Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,DSP;KCNE4;TRPM4
GO_Biological_Process_2023,Regulation Of Osteoclast Differentiation (GO:0045670),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,PRXL2A;TCTA;GPR137B
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,ARL2;FOXK2;ADIPOR1
GO_Biological_Process_2023,Stem Cell Differentiation (GO:0048863),0.1769398490843842,0.33748084959644004,0,0,2.1528340699403246,3.7285911501803684,PSMD11;EPCAM;METTL5
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),0.17922291876334234,0.34165547987411893,0,0,1.3990662782809944,2.405169664179117,SEMA3C;CEACAM6;RUFY3;ZNF703;TRIP6;SEMA3B;SEMA4C;MYADM;PIK3R3;ACTN4;ADRA2A
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.18411676324105192,0.3508000612620148,0,0,1.7026124818577648,2.8811355406443333,LRG1;MCRIP1;HPN;ZNF703;ADIPOR1
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,SETMAR;RAD17;PARP9
GO_Biological_Process_2023,Lysosome Localization (GO:0032418),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,PIP4P1;S100A13;TMEM106B
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,CD47;CD44;HSPD1
GO_Biological_Process_2023,Regulation Of Amide Metabolic Process (GO:0034248),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,TMED10;ELP2;MSI2
GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,EIF2AK2;FFAR2;FOXP1
GO_Biological_Process_2023,Regulation Of Microtubule-Based Process (GO:0032886),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,GSK3B;ERBB2;MAPT
GO_Biological_Process_2023,Regulation Of Primary Metabolic Process (GO:0080090),0.1861106473158891,0.3524082438551998,0,0,2.096121048665371,3.524447075894921,SERPINA3;ADIPOR1;FGFR4
GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),0.18819950133434774,0.3524082438551998,0,0,1.8314349612524055,3.0589591916395626,SUMO1;FFAR2;INHBB;GATA2
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),0.18866377824921335,0.3524082438551998,0,0,1.5938519637462236,2.658208452714736,RYR1;PPIF;CALM3;D2HGDH;CALM2;SYT7
GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,VAV3;YES1
GO_Biological_Process_2023,Fc-epsilon Receptor Signaling Pathway (GO:0038095),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,VAV3;MAP3K1
GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,QPRT;KMO
GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,PIK3R3;MIA3
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,JUN;SUMO1
GO_Biological_Process_2023,Cellular Response To Interleukin-6 (GO:0071354),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,PTPRT;IL6ST
GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,CD9;MIA3
GO_Biological_Process_2023,Cellular Response To Topologically Incorrect Protein (GO:0035967),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,HSPB8;TM7SF3
GO_Biological_Process_2023,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,PPP1CB;RBM4
GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,C5AR2;SPG21
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,RUFY3;RTN4
GO_Biological_Process_2023,Negative Regulation Of Cell Development (GO:0010721),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,GSK3B;GSK3A
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,IFI6;BCL2
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,IFI6;BCL2
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Efflux (GO:0010875),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,NFKBIA;NR1H3
GO_Biological_Process_2023,Positive Regulation Of Cilium Assembly (GO:0045724),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,GSK3B;TAPT1
GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,CALM3;CALM2
GO_Biological_Process_2023,Positive Regulation Of Protein Autophosphorylation (GO:0031954),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,CALM3;CALM2
GO_Biological_Process_2023,Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,ZNF703;TRIM33
GO_Biological_Process_2023,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,UBA5;PKN1
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),0.18957860665138898,0.3524082438551998,0,0,2.6544427710843372,4.414209666528777,INSM1;GATA2
